시군구,번지,아파트명,좌표X,좌표Y
서울특별시 성북구 석관동,110-2,중앙하이츠,127.0667057,37.611111
서울특별시 성북구 석관동,405,코오롱,127.0657522,37.6062841
서울특별시 성북구 성북동,348-3,성북,126.9889215,37.5951709
서울특별시 성북구 성북동,179-96,성북좋은,127.0056206,37.5905384
서울특별시 성북구 성북동1가,35-22,휴아름스튜디오,127.005412,37.5884408
서울특별시 성북구 안암동1가,361,안암동삼성래미안,127.0237646,37.5893186
서울특별시 성북구 안암동3가,136-1,대광,127.0249201,37.582374
서울특별시 성북구 안암동3가,135,삼익,127.0248887,37.5818999
서울특별시 성북구 안암동4가,23-3,안암,127.0257604,37.5811687
서울특별시 성북구 장위동,315,경헌그린,127.0436272,37.6180532
서울특별시 성북구 장위동,314,그린빌,127.0429631,37.6176531
서울특별시 성북구 장위동,60-1,삼익,127.057659,37.6133842
서울특별시 성북구 장위동,233-608,세영,127.0479372,37.6116795
서울특별시 성북구 장위동,230-214,신장위,127.0400192,37.6143544
서울특별시 성북구 장위동,312,우방,127.0550519,37.6102363
서울특별시 성북구 장위동,50-50,장위동동원베네스트,127.0587547,37.6122243
서울특별시 성북구 장위동,316-5,참누리,127.0494712,37.6231906
서울특별시 성북구 장위동,68-1014,코코,127.0502919,37.6129203
서울특별시 성북구 정릉동,1015,길음뉴타운경남아너스빌,127.0172053,37.6044334
서울특별시 성북구 정릉동,1018,길음뉴타운데시앙,127.0160907,37.6064291
서울특별시 성북구 정릉동,1022,대동황토방,127.005878,37.6078952
서울특별시 성북구 정릉동,1021,대우,127.0034409,37.6180331
서울특별시 성북구 정릉동,822-1,대원,126.998574,37.619378
서울특별시 성북구 정릉동,727-7,동우,127.0025067,37.6110118
서울특별시 성북구 정릉동,800-95,동일스카이,127.0046295,37.6180011
서울특별시 성북구 정릉동,1034,라온유,127.018322,37.6032641
서울특별시 성북구 정릉동,780,산장,127.002193,37.6167464
서울특별시 성북구 정릉동,1017,쌍용2,127.0183399,37.5995474
서울특별시 성북구 정릉동,1016,우방,127.0100613,37.6003548
서울특별시 성북구 정릉동,1033,우정에쉐르,127.0104866,37.599991
서울특별시 성북구 정릉동,508-201,장원,127.0062505,37.5990986
서울특별시 성북구 정릉동,1035,정릉2차e-편한세상,127.0194456,37.5999983
서울특별시 성북구 정릉동,1028,정릉e-편한세상,127.0102176,37.6151859
서울특별시 성북구 정릉동,767-2,정릉동푸른,127.0028025,37.6161286
서울특별시 성북구 정릉동,1029,정릉한일유앤아이,126.998624,37.6172833
서울특별시 성북구 정릉동,494,중앙하이츠빌1단지,127.009439,37.6027886
서울특별시 성북구 종암동,134,래미안라센트,127.0386085,37.599309
서울특별시 성북구 종암동,34-3,종암선경,127.0338125,37.5944341
서울특별시 성북구 하월곡동,229,길음서희스타힐스,127.0273295,37.6054073
서울특별시 성북구 하월곡동,228,꿈의숲푸르지오,127.0390029,37.6107743
서울특별시 성북구 하월곡동,230,동일하이빌뉴시티,127.031103,37.6050605
서울특별시 성북구 하월곡동,88-64,성북힐스테이트,127.029003,37.6065354
서울특별시 성북구 하월곡동,222,월곡두산위브,127.0383738,37.6070339
서울특별시 성북구 하월곡동,226,월곡래미안루나밸리,127.0421157,37.599088
서울특별시 송파구 가락동,95-1,가락금호,127.1163709,37.4963581
서울특별시 송파구 가락동,138,가락미륭,127.1285974,37.4937996
서울특별시 성북구 정릉동,435,중앙하이츠빌2단지,127.0103715,37.603776
서울특별시 성북구 정릉동,1013,청구,127.0136767,37.6110497
서울특별시 성북구 정릉동,716-117,청옥,127.0032198,37.6108769
서울특별시 성북구 정릉동,815-1,풍산쉐르빌,126.9998649,37.6186639
서울특별시 성북구 정릉동,1024,피오레,127.0009218,37.6171851
서울특별시 성북구 종암동,125-1,고려,127.0274577,37.5990998
서울특별시 성북구 종암동,128,극동,127.0336947,37.5952865
서울특별시 성북구 종암동,10-178,동진,127.0362076,37.5950412
서울특별시 성북구 종암동,133,래미안세레니티,127.031075,37.5992509
서울특별시 성북구 종암동,80,삼성래미안,127.0301554,37.601009
서울특별시 성북구 종암동,127,선경,127.0370245,37.5998957
서울특별시 성북구 종암동,46-43,센트럴힐,127.0339826,37.5967827
서울특별시 성북구 종암동,130,아이파크종암동1차,127.0298651,37.6025571
서울특별시 성북구 종암동,131,아이파크종암동2차,127.0317424,37.596859
서울특별시 성북구 종암동,132,우림카이저팰리스,127.0334893,37.6019552
서울특별시 성북구 종암동,135,종암2차SKVIEW,127.0347915,37.6017648
서울특별시 성북구 종암동,104-1,종암에스케이,127.0369925,37.6011941
서울특별시 성북구 종암동,48-9,황지클래스,127.0328983,37.5970105
서울특별시 성북구 하월곡동,90-723,광남캐스빌,127.0322781,37.604725
서울특별시 성북구 하월곡동,219,동신,127.0352918,37.6044242
서울특별시 성북구 하월곡동,70-4,동신주택,127.0362231,37.6059052
서울특별시 성북구 하월곡동,225,래미안월곡,127.0368908,37.6104399
서울특별시 성북구 하월곡동,88-510,삼전솔하임3차,127.0299682,37.6068517
서울특별시 성북구 하월곡동,949,상그레빌,127.03573429444444,37.604738133333335
서울특별시 성북구 하월곡동,224,샹그레빌,127.0414081,37.5964502
서울특별시 성북구 하월곡동,223,수산동양빌,127.0382729,37.6041725
서울특별시 성북구 하월곡동,218,아남,127.0347044,37.6056936
서울특별시 성북구 하월곡동,227,월곡갑을명가,127.042143,37.6032942
서울특별시 성북구 하월곡동,90-1213,창방트윈,127.0339744,37.6041347
서울특별시 성북구 하월곡동,46-73,코업스타클래스,127.0404609,37.6018326
서울특별시 송파구 가락동,16-21,e지브로,127.1246991,37.5006795
서울특별시 송파구 가락동,166-2,sk파크타워,127.1342724,37.4979821
서울특별시 송파구 가락동,140,가락쌍용,127.1281297,37.495549
서울특별시 송파구 가락동,54,가락3차쌍용스윗닷홈,127.1231593,37.497523
서울특별시 송파구 가락동,53,"가락3차쌍용스윗닷홈101동,102동",127.1234799,37.4977172
서울특별시 송파구 가락동,141-7,가락그랑밸리,127.1265639,37.4945554
서울특별시 송파구 가락동,8,가락스타클래스,127.1261183,37.5028934
서울특별시 송파구 가락동,120-4,가락우성2,127.1255185,37.4918819
서울특별시 송파구 가락동,142-1,가락한일유앤아이,127.1264785,37.4958996
서울특별시 송파구 가락동,198-9,가락현대투웰브,127.1317479,37.4922191
서울특별시 송파구 가락동,164-1,골드팰리스,127.1308402,37.4963795
서울특별시 송파구 가락동,1-7,그린,127.1237124,37.5037493
서울특별시 송파구 가락동,192,극동,127.1326936,37.4957046
서울특별시 송파구 가락동,70-19,대림,127.1186003,37.4994904
서울특별시 송파구 가락동,196-1,동궁리치웰,127.1322655,37.4936702
서울특별시 송파구 가락동,95,동부센트레빌,127.1162993,37.4978882
서울특별시 송파구 가락동,15-11,동성,127.1256754,37.5005651
서울특별시 송파구 가락동,98,두산위브,127.1191627,37.4945861
서울특별시 송파구 가락동,165,래미안파크팰리스,127.1321113,37.4981982
서울특별시 송파구 가락동,78-1,한화오벨리스크,127.1219307,37.4948246
서울특별시 송파구 거여동,290,거여1단지,127.1445317,37.4909438
서울특별시 송파구 거여동,293,거여4단지,127.1438346,37.4892474
서울특별시 송파구 거여동,294,거여5단지,127.1453223,37.4888973
서울특별시 송파구 마천동,582,송파파크데일1단지,127.1592193,37.4988304
서울특별시 송파구 마천동,607,송파파크데일2단지,127.1587776,37.4957796
서울특별시 송파구 문정동,1,문정래미안,127.130255,37.4908501
서울특별시 송파구 문정동,145,문정시영,127.1354526,37.490605
서울특별시 송파구 문정동,150,올림픽훼밀리타운,127.1143761,37.4885215
서울특별시 송파구 석촌동,285,잠실한솔,127.1046578,37.5036204
서울특별시 송파구 송파동,166,가락삼익맨숀,127.1213172,37.5042198
서울특별시 송파구 가락동,79,롯데캐슬,127.1215812,37.494416
서울특별시 송파구 가락동,168-1,삼성프라자,127.1351821,37.4966466
서울특별시 송파구 가락동,176,삼환,127.1367851,37.4953676
서울특별시 송파구 가락동,80,성원상떼빌,127.1204414,37.4950598
서울특별시 송파구 가락동,77-7,송파Nsuite,127.1214425,37.4953686
서울특별시 송파구 가락동,478,송파동부쎈트레빌,127.1091447,37.5004819
서울특별시 송파구 가락동,177-10,시안헤븐스테이,127.1376707,37.4943228
서울특별시 송파구 가락동,130-3,신한에스빌-미지엔,127.1258548,37.4942353
서울특별시 송파구 가락동,29-16,쌍용노블래스,127.1231896,37.500366
서울특별시 송파구 가락동,52,쌍용스윗닷홈,127.1227847,37.4981348
서울특별시 송파구 가락동,11-3,씨티빌,127.1262112,37.5018806
서울특별시 송파구 가락동,101-3,아키죤,127.1207756,37.4904012
서울특별시 송파구 가락동,198-7,에스디펠리체,127.1320381,37.4924569
서울특별시 송파구 가락동,96-1,우성,127.1178044,37.4966175
서울특별시 송파구 가락동,8-1,우정에쉐르,127.1257779,37.5026495
서울특별시 송파구 가락동,97-8,이연파레스,127.1184284,37.4948578
서울특별시 송파구 가락동,160-1,주성드림펠리스,127.1287419,37.5012567
서울특별시 송파구 가락동,166-10,진넥스베르디엠,127.1333907,37.4973547
서울특별시 송파구 가락동,137-3,청공빌딩주상복합-현대빌리지,127.1281574,37.4928134
서울특별시 송파구 가락동,46-3,카나피아,127.1217022,37.4991191
서울특별시 송파구 가락동,34-1,카나피아Ⅱ,127.1246348,37.4991538
서울특별시 송파구 가락동,142,풍림1,127.1264156,37.4955902
서울특별시 송파구 가락동,126-2,프라임,127.1267594,37.4924783
서울특별시 송파구 가락동,196-3,프라임레지던스,127.1318573,37.4933333
서울특별시 송파구 가락동,199,프라자,127.1335598,37.491999
서울특별시 송파구 가락동,102,한신1,127.1217367,37.489685
서울특별시 송파구 가락동,161-2,현대,127.1302597,37.5000487
서울특별시 송파구 가락동,171-5,현대7,127.1336058,37.4969542
서울특별시 송파구 가락동,1-10,현대빌라트1,127.1241305,37.5039141
서울특별시 송파구 가락동,147-2,현대파크빌,127.1257452,37.4976708
서울특별시 송파구 거여동,291,거여2단지효성,127.1462386,37.4903353
서울특별시 송파구 거여동,593,금호어울림,127.1432572,37.4922219
서울특별시 송파구 거여동,9-6,대영무지개1,127.1421763,37.4979639
서울특별시 송파구 거여동,551-11,로얄,127.1494116,37.490965
서울특별시 송파구 거여동,199-2,보화1차,127.14814,37.4943688
서울특별시 송파구 거여동,258-7,보화2차,127.1488632,37.4903326
서울특별시 송파구 거여동,45-1,블레스,127.1474374,37.4937244
서울특별시 송파구 거여동,136,삼호,127.1436452,37.4965804
서울특별시 송파구 거여동,129,성동레인보우,127.1451263,37.4981999
서울특별시 송파구 거여동,27-5,쌍용스윗닷홈2차,127.1455436,37.4926946
서울특별시 송파구 거여동,28,쌍용스윗닷홈거여역1차,127.1463976,37.4920295
서울특별시 송파구 거여동,356,우방1,127.1421822,37.4926885
서울특별시 송파구 거여동,127-1,팰리스힐,127.1436543,37.4982678
서울특별시 송파구 거여동,362,현대1차,127.1410511,37.4928863
서울특별시 송파구 거여동,44,현대2차,127.1464076,37.4946337
서울특별시 송파구 거여동,46,현대3차,127.1449983,37.4968972
서울특별시 송파구 마천동,319,금호어울림,127.1553858,37.4932543
서울특별시 송파구 마천동,191-17,기영,127.1524931,37.4973374
서울특별시 송파구 마천동,197-9,뉴타운,127.1540382,37.4986257
서울특별시 송파구 마천동,50,대성골드클래스,127.14869,37.5016404
서울특별시 송파구 마천동,188-2,동구햇살,127.1537865,37.496748
서울특별시 송파구 마천동,575,마천금호어울림1차,127.1548211,37.4982447
서울특별시 송파구 마천동,574,마천대성,127.1532303,37.4985918
서울특별시 송파구 마천동,304,마천동금호타운1,127.1533259,37.4947152
서울특별시 송파구 마천동,271-17,산성,127.1583778,37.4928533
서울특별시 송파구 마천동,573,삼익1,127.1536199,37.4989494
서울특별시 송파구 마천동,22,성영,127.1451262,37.4997021
서울특별시 송파구 마천동,31-2,솔렌시아,127.1435561,37.4998706
서울특별시 송파구 마천동,32-1,송파자연채,127.1436453,37.4995197
서울특별시 송파구 마천동,20,신동아,127.1447821,37.5004296
서울특별시 송파구 마천동,31-1,씨티,127.1433239,37.4999382
서울특별시 송파구 마천동,9,아남,127.1459963,37.5005267
서울특별시 송파구 마천동,576,우방,127.1520468,37.5003285
서울특별시 송파구 마천동,175,한보1,127.1519288,37.4973536
서울특별시 송파구 마천동,181,현대그린빌,127.1509646,37.4951948
서울특별시 송파구 문정동,72-3,건영1,127.1257226,37.4816821
서울특별시 송파구 문정동,94-9,대림미소나눔,127.1285578,37.4840008
서울특별시 송파구 문정동,69-3,동궁리치웰,127.1245414,37.4830566
서울특별시 송파구 문정동,74,동부브리앙뜨1,127.125985,37.4802727
서울특별시 송파구 문정동,58-17,동부화이트빌,127.1243363,37.4841157
서울특별시 송파구 문정동,89-6,메트로IV,127.1267784,37.4835244
서울특별시 송파구 문정동,3,문정가락현대1차,127.1281502,37.4915729
서울특별시 송파구 문정동,113-3,문정그린,127.1334813,37.4863698
서울특별시 송파구 문정동,18,문정대우푸르지오1차,127.1281123,37.4868865
